"sim_number","transfer","time","strain1","strain2","clusters_pop1_b","clusters_pop2_b","cells_pop1_b","cells_pop2_b","total_clusters_b","total_cells_b","clusters_pop1_a","clusters_pop2_a","cells_pop1_a","cells_pop2_a","total_clusters_a","total_cells_a","experiment"
34,5,960,"petite","second-15min",187,316,27612,72523,503,100135,21538,33585,2922295,7319744,55123,10242039,"Equal Growth Rates"
34,6,960,"petite","second-15min",163,332,23231,76909,495,100140,18144,35687,2461742,7771282,53831,10233024,"Equal Growth Rates"
34,7,960,"petite","second-15min",125,362,18176,81979,487,100155,14169,38189,1920573,8297716,52358,10218289,"Equal Growth Rates"
34,8,960,"petite","second-15min",89,387,12283,87874,476,100157,9546,40953,1299243,8897410,50499,10196653,"Equal Growth Rates"
34,9,960,"petite","second-15min",70,383,10522,89511,453,100033,8116,41643,1112289,9047733,49759,10160022,"Equal Growth Rates"
34,10,960,"petite","second-15min",51,414,7076,93173,465,100249,5480,43335,749049,9424325,48815,10173374,"Equal Growth Rates"
34,11,960,"petite","second-15min",49,402,6654,93655,451,100309,5134,43459,703568,9459134,48593,10162702,"Equal Growth Rates"
34,12,960,"petite","second-15min",41,397,6293,93918,438,100211,4900,43668,665093,9490160,48568,10155253,"Equal Growth Rates"
34,13,960,"petite","second-15min",48,401,7185,93040,449,100225,5643,43381,759027,9403907,49024,10162934,"Equal Growth Rates"
34,14,960,"petite","second-15min",40,417,6438,93915,457,100353,5014,43500,680194,9490960,48514,10171154,"Equal Growth Rates"
34,15,960,"petite","second-15min",45,407,6522,93521,452,100043,5098,43400,688530,9443187,48498,10131717,"Equal Growth Rates"
34,16,960,"petite","second-15min",40,400,5179,95131,440,100310,4037,44155,549376,9611330,48192,10160706,"Equal Growth Rates"
34,17,960,"petite","second-15min",36,416,5256,94752,452,100008,4080,43935,558242,9570497,48015,10128739,"Equal Growth Rates"
34,18,960,"petite","second-15min",31,410,4030,96196,441,100226,3174,44611,425556,9720103,47785,10145659,"Equal Growth Rates"
34,19,960,"petite","second-15min",25,417,3157,96960,442,100117,2482,45069,334400,9790661,47551,10125061,"Equal Growth Rates"
34,20,960,"petite","second-15min",20,403,2680,97553,423,100233,2094,45371,282882,9861785,47465,10144667,"Equal Growth Rates"
34,21,960,"petite","second-15min",14,417,1898,98235,431,100133,1481,45657,201142,9926748,47138,10127890,"Equal Growth Rates"
34,22,960,"petite","second-15min",7,422,1106,99067,429,100173,883,45886,118232,10001347,46769,10119579,"Equal Growth Rates"
34,23,960,"petite","second-15min",6,441,1068,99048,447,100116,842,46141,113443,10006874,46983,10120317,"Equal Growth Rates"
34,24,960,"petite","second-15min",3,417,413,99906,420,100319,325,46284,43497,10090263,46609,10133760,"Equal Growth Rates"
34,25,960,"petite","second-15min",1,426,98,99981,427,100079,68,46631,9836,10093396,46699,10103232,"Equal Growth Rates"
34,26,960,"petite","second-15min",1,441,127,100298,442,100425,100,46688,13094,10128925,46788,10142019,"Equal Growth Rates"
34,27,960,"petite","second-15min",1,444,91,100266,445,100357,75,46716,9852,10130816,46791,10140668,"Equal Growth Rates"
7,1,955,"petite","second-15min",370,229,50049,50015,599,100064,38564,22628,5160166,4926077,61192,10086243,"Equal Growth Rates"
7,2,955,"petite","second-15min",317,235,45933,54182,552,100115,34828,24528,4730117,5335186,59356,10065303,"Equal Growth Rates"
7,3,955,"petite","second-15min",273,261,40628,59396,534,100024,30771,26814,4193449,5845872,57585,10039321,"Equal Growth Rates"
7,4,955,"petite","second-15min",256,261,40357,59799,517,100156,30634,27100,4162303,5893288,57734,10055591,"Equal Growth Rates"
7,5,955,"petite","second-15min",230,302,33248,67117,532,100365,25304,30339,3426854,6609685,55643,10036539,"Equal Growth Rates"
7,6,960,"petite","second-15min",183,319,27646,72538,502,100184,21596,33669,2929347,7327632,55265,10256979,"Equal Growth Rates"
7,7,960,"petite","second-15min",154,335,22923,77170,489,100093,17855,35868,2426267,7790058,53723,10216325,"Equal Growth Rates"
7,8,960,"petite","second-15min",144,335,21128,78891,479,100019,16311,36619,2229509,7950930,52930,10180439,"Equal Growth Rates"
7,9,960,"petite","second-15min",126,347,19547,80453,473,100000,15238,37344,2058005,8119927,52582,10177932,"Equal Growth Rates"
7,10,960,"petite","second-15min",118,364,16905,83155,482,100060,13222,38612,1789675,8406531,51834,10196206,"Equal Growth Rates"
7,11,960,"petite","second-15min",87,390,11527,88545,477,100072,9044,41150,1222579,8950234,50194,10172813,"Equal Growth Rates"
7,12,960,"petite","second-15min",67,380,9722,90435,447,100157,7563,41956,1027204,9146512,49519,10173716,"Equal Growth Rates"
7,13,960,"petite","second-15min",48,411,6954,93281,459,100235,5388,43405,733173,9416912,48793,10150085,"Equal Growth Rates"
7,14,960,"petite","second-15min",38,419,5053,94949,457,100002,3891,44135,536719,9593343,48026,10130062,"Equal Growth Rates"
7,15,960,"petite","second-15min",31,410,4376,95715,441,100091,3395,44451,460753,9666426,47846,10127179,"Equal Growth Rates"
7,16,960,"petite","second-15min",19,414,2829,97449,433,100278,2206,45290,298388,9859646,47496,10158034,"Equal Growth Rates"
7,17,960,"petite","second-15min",11,420,1517,98666,431,100183,1190,45749,160119,9960540,46939,10120659,"Equal Growth Rates"
7,18,960,"petite","second-15min",8,418,1048,99075,426,100123,808,45920,110259,9995794,46728,10106053,"Equal Growth Rates"
7,19,960,"petite","second-15min",4,422,543,99594,426,100137,404,46214,56277,10060620,46618,10116897,"Equal Growth Rates"
7,20,960,"petite","second-15min",2,430,419,99728,432,100147,322,46327,44219,10080087,46649,10124306,"Equal Growth Rates"
7,21,960,"petite","second-15min",2,430,451,99874,432,100325,355,46472,47557,10097886,46827,10145443,"Equal Growth Rates"
7,22,960,"petite","second-15min",1,447,95,99923,448,100018,73,46345,10177,10087746,46418,10097923,"Equal Growth Rates"
6,1,955,"petite","second-15min",368,240,50001,50062,608,100063,38502,22788,5158183,4936198,61290,10094381,"Equal Growth Rates"
6,2,955,"petite","second-15min",303,247,43230,56883,550,100113,32742,25659,4463454,5606054,58401,10069508,"Equal Growth Rates"
6,3,955,"petite","second-15min",252,286,36616,63547,538,100163,27587,28698,3779760,6257711,56285,10037471,"Equal Growth Rates"
6,4,960,"petite","second-15min",207,299,29831,70172,506,100003,23456,32659,3156921,7088930,56115,10245851,"Equal Growth Rates"
6,5,960,"petite","second-15min",169,345,23447,76765,514,100212,18283,35881,2476836,7772239,54164,10249075,"Equal Growth Rates"
6,6,960,"petite","second-15min",112,351,16094,83953,463,100047,12548,39016,1703410,8492950,51564,10196360,"Equal Growth Rates"
6,7,960,"petite","second-15min",92,373,12752,87299,465,100051,9968,40513,1352593,8822861,50481,10175454,"Equal Growth Rates"
6,8,960,"petite","second-15min",55,397,8837,91292,452,100129,6822,42416,934091,9223267,49238,10157358,"Equal Growth Rates"
6,9,960,"petite","second-15min",49,404,7555,92552,453,100107,5894,42959,802094,9344583,48853,10146677,"Equal Growth Rates"
6,10,960,"petite","second-15min",36,405,6387,94188,441,100575,4912,43678,676111,9521319,48590,10197430,"Equal Growth Rates"
6,11,960,"petite","second-15min",32,418,4219,95889,450,100108,3296,44575,447873,9698316,47871,10146189,"Equal Growth Rates"
6,12,960,"petite","second-15min",21,433,3144,97015,454,100159,2474,44988,335048,9800486,47462,10135534,"Equal Growth Rates"
6,13,960,"petite","second-15min",13,426,1390,98661,439,100051,1083,45917,147442,9961990,47000,10109432,"Equal Growth Rates"
6,14,960,"petite","second-15min",3,426,343,99802,429,100145,265,46270,36032,10083838,46535,10119870,"Equal Growth Rates"
1,1,955,"petite","second-15min",361,227,50026,50091,588,100117,38671,22680,5176940,4932105,61351,10109045,"Equal Growth Rates"
1,2,955,"petite","second-15min",314,243,44137,56230,557,100367,33420,25478,4548945,5534849,58898,10083794,"Equal Growth Rates"
1,3,955,"petite","second-15min",264,265,38062,62020,529,100082,28747,28056,3928049,6104769,56803,10032818,"Equal Growth Rates"
1,4,955,"petite","second-15min",241,302,33900,66183,543,100083,25777,29821,3497069,6515964,55598,10013033,"Equal Growth Rates"
1,5,960,"petite","second-15min",194,299,28482,71660,493,100142,22058,33284,3008961,7241822,55342,10250783,"Equal Growth Rates"
1,6,960,"petite","second-15min",155,339,22437,77720,494,100157,17468,36009,2369465,7836625,53477,10206090,"Equal Growth Rates"
1,7,960,"petite","second-15min",128,358,17694,82327,486,100021,13804,38226,1871217,8320681,52030,10191898,"Equal Growth Rates"
1,8,960,"petite","second-15min",89,385,12668,87399,474,100067,9876,40755,1339200,8838697,50631,10177897,"Equal Growth Rates"
1,9,960,"petite","second-15min",66,400,8945,91237,466,100182,7041,42454,948479,9216454,49495,10164933,"Equal Growth Rates"
1,10,960,"petite","second-15min",41,417,5626,94643,458,100269,4388,43964,595210,9559388,48352,10154598,"Equal Growth Rates"
1,11,960,"petite","second-15min",22,404,3295,96847,426,100142,2639,45015,350774,9784924,47654,10135698,"Equal Growth Rates"
1,12,960,"petite","second-15min",17,419,2253,97899,436,100152,1765,45571,237525,9886812,47336,10124337,"Equal Growth Rates"
1,13,960,"petite","second-15min",9,430,1397,98613,439,100010,1084,45943,147784,9959513,47027,10107297,"Equal Growth Rates"
1,14,960,"petite","second-15min",13,425,1695,98358,438,100053,1294,45732,178722,9930270,47026,10108992,"Equal Growth Rates"
1,15,960,"petite","second-15min",15,422,2375,97777,437,100152,1842,45672,251392,9877733,47514,10129125,"Equal Growth Rates"
1,16,960,"petite","second-15min",12,428,1880,98321,440,100201,1441,45616,199436,9926602,47057,10126038,"Equal Growth Rates"
1,17,960,"petite","second-15min",13,425,1950,98576,438,100526,1551,46058,205978,9972243,47609,10178221,"Equal Growth Rates"
1,18,960,"petite","second-15min",12,431,1868,98439,443,100307,1434,45726,197541,9947827,47160,10145368,"Equal Growth Rates"
1,19,960,"petite","second-15min",5,430,689,99316,435,100005,538,46175,72998,10047096,46713,10120094,"Equal Growth Rates"
1,20,960,"petite","second-15min",3,417,433,99874,420,100307,339,46432,44858,10094423,46771,10139281,"Equal Growth Rates"
1,21,960,"petite","second-15min",1,432,129,100101,433,100230,106,46532,13922,10113137,46638,10127059,"Equal Growth Rates"
8,1,955,"petite","second-15min",370,228,50085,50396,598,100481,38452,22796,5158884,4959752,61248,10118636,"Equal Growth Rates"
8,2,955,"petite","second-15min",295,251,42719,57464,546,100183,32426,25974,4404584,5658088,58400,10062672,"Equal Growth Rates"
8,3,955,"petite","second-15min",243,284,36254,63769,527,100023,27391,28870,3732169,6281289,56261,10013458,"Equal Growth Rates"
8,4,955,"petite","second-15min",199,307,29764,70600,506,100364,22553,32113,3072368,6952728,54666,10025096,"Equal Growth Rates"
8,5,960,"petite","second-15min",180,319,27050,73029,499,100079,21133,33880,2862189,7368791,55013,10230980,"Equal Growth Rates"
8,6,960,"petite","second-15min",133,348,20244,80014,481,100258,15826,37145,2148709,8092083,52971,10240792,"Equal Growth Rates"
8,7,960,"petite","second-15min",122,364,17155,82992,486,100147,13468,38693,1819985,8387729,52161,10207714,"Equal Growth Rates"
8,8,960,"petite","second-15min",87,396,12263,87833,483,100096,9588,40625,1297934,8872024,50213,10169958,"Equal Growth Rates"
8,9,960,"petite","second-15min",64,397,9651,90549,461,100200,7526,42209,1023047,9154229,49735,10177276,"Equal Growth Rates"
8,10,960,"petite","second-15min",51,408,7736,92417,459,100153,5978,43075,813440,9343773,49053,10157213,"Equal Growth Rates"
8,11,960,"petite","second-15min",41,419,6129,94108,460,100237,4799,43732,648338,9516982,48531,10165320,"Equal Growth Rates"
8,12,960,"petite","second-15min",33,406,4920,95368,439,100288,3816,44157,520529,9633193,47973,10153722,"Equal Growth Rates"
8,13,960,"petite","second-15min",24,412,3249,96914,436,100163,2569,44959,343815,9792656,47528,10136471,"Equal Growth Rates"
8,14,960,"petite","second-15min",15,420,1959,98089,435,100048,1518,45501,207559,9905007,47019,10112566,"Equal Growth Rates"
8,15,960,"petite","second-15min",10,409,1120,99216,419,100336,892,45968,120235,10018948,46860,10139183,"Equal Growth Rates"
8,16,960,"petite","second-15min",3,430,476,99785,433,100261,376,46219,49978,10077836,46595,10127814,"Equal Growth Rates"
8,17,960,"petite","second-15min",1,429,246,99848,430,100094,198,46319,26005,10085335,46517,10111340,"Equal Growth Rates"
8,18,960,"petite","second-15min",1,443,116,100078,444,100194,86,46414,11970,10117489,46500,10129459,"Equal Growth Rates"
35,1,955,"petite","second-15min",361,226,50067,50020,587,100087,38645,22664,5164420,4921555,61309,10085975,"Equal Growth Rates"
35,2,955,"petite","second-15min",295,246,41858,58223,541,100081,31653,26369,4316452,5739052,58022,10055504,"Equal Growth Rates"
35,3,955,"petite","second-15min",232,273,34563,65540,505,100103,26155,29623,3560426,6462882,55778,10023308,"Equal Growth Rates"
35,4,955,"petite","second-15min",213,309,30427,69930,522,100357,23204,31772,3144544,6896563,54976,10041107,"Equal Growth Rates"
35,5,960,"petite","second-15min",161,327,23350,76708,488,100058,18154,35656,2467272,7743073,53810,10210345,"Equal Growth Rates"
35,6,960,"petite","second-15min",112,373,15295,84796,485,100091,11895,39483,1618618,8565890,51378,10184508,"Equal Growth Rates"
35,7,960,"petite","second-15min",86,374,11607,88825,460,100432,9140,41241,1233402,8972562,50381,10205964,"Equal Growth Rates"
35,8,960,"petite","second-15min",58,398,8745,91323,456,100068,6846,42546,925630,9235885,49392,10161515,"Equal Growth Rates"
35,9,960,"petite","second-15min",44,406,6799,93226,450,100025,5302,43460,716398,9424744,48762,10141142,"Equal Growth Rates"
35,10,960,"petite","second-15min",47,404,6696,93599,451,100295,5224,43511,709516,9459615,48735,10169131,"Equal Growth Rates"
35,11,960,"petite","second-15min",38,409,5233,94991,447,100224,4049,44121,551047,9601523,48170,10152570,"Equal Growth Rates"
35,12,960,"petite","second-15min",27,425,3838,96167,452,100005,2982,44807,406358,9715739,47789,10122097,"Equal Growth Rates"
35,13,960,"petite","second-15min",21,432,2832,97212,453,100044,2201,45282,299388,9823794,47483,10123182,"Equal Growth Rates"
35,14,960,"petite","second-15min",15,432,1802,98361,447,100163,1405,45712,193614,9932521,47117,10126135,"Equal Growth Rates"
35,15,960,"petite","second-15min",10,434,1481,98523,444,100004,1157,45800,156376,9954736,46957,10111112,"Equal Growth Rates"
35,16,960,"petite","second-15min",6,432,822,99223,438,100045,652,46009,87315,10020693,46661,10108008,"Equal Growth Rates"
35,17,960,"petite","second-15min",5,431,744,99278,436,100022,579,46010,78349,10027657,46589,10106006,"Equal Growth Rates"
35,18,960,"petite","second-15min",2,449,170,99879,451,100049,134,46326,18069,10081479,46460,10099548,"Equal Growth Rates"
35,19,960,"petite","second-15min",1,429,308,99976,430,100284,237,46483,32633,10098427,46720,10131060,"Equal Growth Rates"
32,1,955,"petite","second-15min",366,223,50100,50141,589,100241,38587,22728,5165654,4941003,61315,10106657,"Equal Growth Rates"
32,2,955,"petite","second-15min",301,240,42565,57629,541,100194,32230,26071,4391239,5673963,58301,10065202,"Equal Growth Rates"
32,3,955,"petite","second-15min",267,270,37566,62687,537,100253,28582,28419,3884537,6175941,57001,10060478,"Equal Growth Rates"
32,4,955,"petite","second-15min",228,296,32438,67562,524,100000,24602,30609,3343404,6658040,55211,10001444,"Equal Growth Rates"
32,5,955,"petite","second-15min",207,296,30474,69930,503,100404,23128,31684,3140099,6886673,54812,10026772,"Equal Growth Rates"
32,6,960,"petite","second-15min",178,319,26894,73228,497,100122,20943,33944,2847307,7397995,54887,10245302,"Equal Growth Rates"
32,7,960,"petite","second-15min",160,331,23571,76592,491,100163,18369,35643,2496839,7736016,54012,10232855,"Equal Growth Rates"
32,8,960,"petite","second-15min",139,347,19404,80681,486,100085,15105,37364,2056025,8146040,52469,10202065,"Equal Growth Rates"
32,9,960,"petite","second-15min",107,374,15693,84484,481,100177,12220,39403,1656695,8533226,51623,10189921,"Equal Growth Rates"
32,10,960,"petite","second-15min",84,380,11749,88287,464,100036,9234,40973,1243733,8923271,50207,10167004,"Equal Growth Rates"
32,11,960,"petite","second-15min",66,389,8974,91387,455,100361,6928,42487,950426,9236874,49415,10187300,"Equal Growth Rates"
32,12,960,"petite","second-15min",38,408,5360,94813,446,100173,4200,44041,570188,9585995,48241,10156183,"Equal Growth Rates"
32,13,960,"petite","second-15min",37,416,5841,94249,453,100090,4576,43653,619257,9522948,48229,10142205,"Equal Growth Rates"
32,14,960,"petite","second-15min",38,410,5778,94628,448,100406,4487,43910,611754,9555067,48397,10166821,"Equal Growth Rates"
32,15,960,"petite","second-15min",40,413,5077,95001,453,100078,3970,44114,537511,9600817,48084,10138328,"Equal Growth Rates"
32,16,960,"petite","second-15min",30,420,4062,96184,450,100246,3140,44619,428156,9723339,47759,10151495,"Equal Growth Rates"
32,17,960,"petite","second-15min",34,418,4792,95545,452,100337,3717,44390,506189,9656911,48107,10163100,"Equal Growth Rates"
32,18,960,"petite","second-15min",20,423,3001,97040,443,100041,2374,45109,318226,9798124,47483,10116350,"Equal Growth Rates"
32,19,960,"petite","second-15min",12,434,1428,98659,446,100087,1088,45891,150191,9969767,46979,10119958,"Equal Growth Rates"
