"sim_number","generation","diameter","experiment","experiment_name"
54,89,19,"fast_first_div","Fast First Division"
54,90,21,"fast_first_div","Fast First Division"
54,91,21,"fast_first_div","Fast First Division"
54,92,20,"fast_first_div","Fast First Division"
54,93,21,"fast_first_div","Fast First Division"
54,94,20,"fast_first_div","Fast First Division"
54,95,20,"fast_first_div","Fast First Division"
54,96,20,"fast_first_div","Fast First Division"
54,97,19,"fast_first_div","Fast First Division"
54,98,19,"fast_first_div","Fast First Division"
54,99,20,"fast_first_div","Fast First Division"
54,100,21,"fast_first_div","Fast First Division"
54,101,20,"fast_first_div","Fast First Division"
55,0,20,"fast_first_div","Fast First Division"
55,1,20,"fast_first_div","Fast First Division"
55,2,20,"fast_first_div","Fast First Division"
55,3,19,"fast_first_div","Fast First Division"
55,4,20,"fast_first_div","Fast First Division"
55,5,21,"fast_first_div","Fast First Division"
55,6,20,"fast_first_div","Fast First Division"
55,7,20,"fast_first_div","Fast First Division"
55,8,20,"fast_first_div","Fast First Division"
55,9,21,"fast_first_div","Fast First Division"
55,10,20,"fast_first_div","Fast First Division"
55,11,20,"fast_first_div","Fast First Division"
55,12,20,"fast_first_div","Fast First Division"
55,13,20,"fast_first_div","Fast First Division"
55,14,21,"fast_first_div","Fast First Division"
55,15,21,"fast_first_div","Fast First Division"
55,16,20,"fast_first_div","Fast First Division"
55,17,19,"fast_first_div","Fast First Division"
55,18,21,"fast_first_div","Fast First Division"
55,19,20,"fast_first_div","Fast First Division"
55,20,20,"fast_first_div","Fast First Division"
55,21,21,"fast_first_div","Fast First Division"
55,22,21,"fast_first_div","Fast First Division"
55,23,22,"fast_first_div","Fast First Division"
55,24,21,"fast_first_div","Fast First Division"
55,25,21,"fast_first_div","Fast First Division"
55,26,20,"fast_first_div","Fast First Division"
55,27,20,"fast_first_div","Fast First Division"
55,28,21,"fast_first_div","Fast First Division"
55,29,21,"fast_first_div","Fast First Division"
55,30,21,"fast_first_div","Fast First Division"
55,31,21,"fast_first_div","Fast First Division"
55,32,21,"fast_first_div","Fast First Division"
55,33,20,"fast_first_div","Fast First Division"
55,34,21,"fast_first_div","Fast First Division"
55,35,21,"fast_first_div","Fast First Division"
55,36,21,"fast_first_div","Fast First Division"
55,37,20,"fast_first_div","Fast First Division"
55,38,20,"fast_first_div","Fast First Division"
55,39,19,"fast_first_div","Fast First Division"
55,40,20,"fast_first_div","Fast First Division"
55,41,20,"fast_first_div","Fast First Division"
55,42,21,"fast_first_div","Fast First Division"
55,43,21,"fast_first_div","Fast First Division"
55,44,21,"fast_first_div","Fast First Division"
55,45,20,"fast_first_div","Fast First Division"
55,46,20,"fast_first_div","Fast First Division"
55,47,21,"fast_first_div","Fast First Division"
55,48,21,"fast_first_div","Fast First Division"
55,49,20,"fast_first_div","Fast First Division"
55,50,21,"fast_first_div","Fast First Division"
55,51,19,"fast_first_div","Fast First Division"
55,52,21,"fast_first_div","Fast First Division"
55,53,20,"fast_first_div","Fast First Division"
55,54,20,"fast_first_div","Fast First Division"
55,55,20,"fast_first_div","Fast First Division"
55,56,20,"fast_first_div","Fast First Division"
55,57,20,"fast_first_div","Fast First Division"
55,58,20,"fast_first_div","Fast First Division"
55,59,20,"fast_first_div","Fast First Division"
55,60,20,"fast_first_div","Fast First Division"
55,61,20,"fast_first_div","Fast First Division"
55,62,21,"fast_first_div","Fast First Division"
55,63,21,"fast_first_div","Fast First Division"
55,64,22,"fast_first_div","Fast First Division"
55,65,21,"fast_first_div","Fast First Division"
55,66,20,"fast_first_div","Fast First Division"
55,67,21,"fast_first_div","Fast First Division"
55,68,20,"fast_first_div","Fast First Division"
55,69,20,"fast_first_div","Fast First Division"
55,70,20,"fast_first_div","Fast First Division"
55,71,20,"fast_first_div","Fast First Division"
55,72,21,"fast_first_div","Fast First Division"
55,73,20,"fast_first_div","Fast First Division"
55,74,22,"fast_first_div","Fast First Division"
55,75,21,"fast_first_div","Fast First Division"
55,76,20,"fast_first_div","Fast First Division"
55,77,19,"fast_first_div","Fast First Division"
55,78,20,"fast_first_div","Fast First Division"
55,79,20,"fast_first_div","Fast First Division"
55,80,21,"fast_first_div","Fast First Division"
55,81,20,"fast_first_div","Fast First Division"
55,82,20,"fast_first_div","Fast First Division"
55,83,21,"fast_first_div","Fast First Division"
55,84,20,"fast_first_div","Fast First Division"
55,85,20,"fast_first_div","Fast First Division"
55,86,21,"fast_first_div","Fast First Division"
55,87,21,"fast_first_div","Fast First Division"
55,88,21,"fast_first_div","Fast First Division"
55,89,20,"fast_first_div","Fast First Division"
55,90,19,"fast_first_div","Fast First Division"
55,91,20,"fast_first_div","Fast First Division"
55,92,21,"fast_first_div","Fast First Division"
55,93,20,"fast_first_div","Fast First Division"
55,94,20,"fast_first_div","Fast First Division"
55,95,21,"fast_first_div","Fast First Division"
55,96,21,"fast_first_div","Fast First Division"
55,97,22,"fast_first_div","Fast First Division"
55,98,20,"fast_first_div","Fast First Division"
55,99,19,"fast_first_div","Fast First Division"
55,100,20,"fast_first_div","Fast First Division"
55,101,19,"fast_first_div","Fast First Division"
56,0,19,"fast_first_div","Fast First Division"
56,1,20,"fast_first_div","Fast First Division"
56,2,20,"fast_first_div","Fast First Division"
56,3,20,"fast_first_div","Fast First Division"
56,4,21,"fast_first_div","Fast First Division"
56,5,20,"fast_first_div","Fast First Division"
56,6,20,"fast_first_div","Fast First Division"
56,7,20,"fast_first_div","Fast First Division"
56,8,20,"fast_first_div","Fast First Division"
56,9,21,"fast_first_div","Fast First Division"
56,10,21,"fast_first_div","Fast First Division"
56,11,20,"fast_first_div","Fast First Division"
56,12,22,"fast_first_div","Fast First Division"
56,13,21,"fast_first_div","Fast First Division"
56,14,22,"fast_first_div","Fast First Division"
56,15,22,"fast_first_div","Fast First Division"
56,16,22,"fast_first_div","Fast First Division"
56,17,20,"fast_first_div","Fast First Division"
56,18,21,"fast_first_div","Fast First Division"
56,19,21,"fast_first_div","Fast First Division"
56,20,20,"fast_first_div","Fast First Division"
56,21,21,"fast_first_div","Fast First Division"
56,22,20,"fast_first_div","Fast First Division"
56,23,21,"fast_first_div","Fast First Division"
56,24,21,"fast_first_div","Fast First Division"
56,25,20,"fast_first_div","Fast First Division"
56,26,20,"fast_first_div","Fast First Division"
56,27,20,"fast_first_div","Fast First Division"
56,28,20,"fast_first_div","Fast First Division"
56,29,20,"fast_first_div","Fast First Division"
56,30,21,"fast_first_div","Fast First Division"
56,31,22,"fast_first_div","Fast First Division"
56,32,21,"fast_first_div","Fast First Division"
56,33,21,"fast_first_div","Fast First Division"
56,34,21,"fast_first_div","Fast First Division"
56,35,20,"fast_first_div","Fast First Division"
56,36,19,"fast_first_div","Fast First Division"
56,37,19,"fast_first_div","Fast First Division"
56,38,20,"fast_first_div","Fast First Division"
56,39,20,"fast_first_div","Fast First Division"
56,40,20,"fast_first_div","Fast First Division"
56,41,20,"fast_first_div","Fast First Division"
56,42,21,"fast_first_div","Fast First Division"
56,43,20,"fast_first_div","Fast First Division"
56,44,20,"fast_first_div","Fast First Division"
56,45,21,"fast_first_div","Fast First Division"
56,46,20,"fast_first_div","Fast First Division"
56,47,19,"fast_first_div","Fast First Division"
56,48,19,"fast_first_div","Fast First Division"
56,49,19,"fast_first_div","Fast First Division"
56,50,19,"fast_first_div","Fast First Division"
56,51,20,"fast_first_div","Fast First Division"
56,52,21,"fast_first_div","Fast First Division"
56,53,20,"fast_first_div","Fast First Division"
56,54,21,"fast_first_div","Fast First Division"
56,55,21,"fast_first_div","Fast First Division"
56,56,20,"fast_first_div","Fast First Division"
56,57,20,"fast_first_div","Fast First Division"
56,58,20,"fast_first_div","Fast First Division"
56,59,21,"fast_first_div","Fast First Division"
56,60,19,"fast_first_div","Fast First Division"
56,61,20,"fast_first_div","Fast First Division"
56,62,20,"fast_first_div","Fast First Division"
56,63,20,"fast_first_div","Fast First Division"
56,64,21,"fast_first_div","Fast First Division"
56,65,22,"fast_first_div","Fast First Division"
56,66,21,"fast_first_div","Fast First Division"
56,67,21,"fast_first_div","Fast First Division"
56,68,20,"fast_first_div","Fast First Division"
56,69,20,"fast_first_div","Fast First Division"
56,70,19,"fast_first_div","Fast First Division"
56,71,20,"fast_first_div","Fast First Division"
56,72,20,"fast_first_div","Fast First Division"
56,73,20,"fast_first_div","Fast First Division"
56,74,20,"fast_first_div","Fast First Division"
56,75,20,"fast_first_div","Fast First Division"
56,76,20,"fast_first_div","Fast First Division"
56,77,21,"fast_first_div","Fast First Division"
56,78,20,"fast_first_div","Fast First Division"
56,79,20,"fast_first_div","Fast First Division"
56,80,21,"fast_first_div","Fast First Division"
56,81,20,"fast_first_div","Fast First Division"
56,82,22,"fast_first_div","Fast First Division"
56,83,21,"fast_first_div","Fast First Division"
56,84,21,"fast_first_div","Fast First Division"
56,85,20,"fast_first_div","Fast First Division"
56,86,20,"fast_first_div","Fast First Division"
56,87,20,"fast_first_div","Fast First Division"
56,88,20,"fast_first_div","Fast First Division"
56,89,19,"fast_first_div","Fast First Division"
56,90,19,"fast_first_div","Fast First Division"
56,91,20,"fast_first_div","Fast First Division"
56,92,19,"fast_first_div","Fast First Division"
56,93,19,"fast_first_div","Fast First Division"
56,94,20,"fast_first_div","Fast First Division"
56,95,19,"fast_first_div","Fast First Division"
56,96,20,"fast_first_div","Fast First Division"
56,97,21,"fast_first_div","Fast First Division"
56,98,21,"fast_first_div","Fast First Division"
56,99,19,"fast_first_div","Fast First Division"
56,100,20,"fast_first_div","Fast First Division"
56,101,20,"fast_first_div","Fast First Division"
57,0,20,"fast_first_div","Fast First Division"
57,1,21,"fast_first_div","Fast First Division"
57,2,21,"fast_first_div","Fast First Division"
57,3,21,"fast_first_div","Fast First Division"
57,4,21,"fast_first_div","Fast First Division"
57,5,21,"fast_first_div","Fast First Division"
57,6,21,"fast_first_div","Fast First Division"
57,7,20,"fast_first_div","Fast First Division"
57,8,20,"fast_first_div","Fast First Division"
57,9,21,"fast_first_div","Fast First Division"
57,10,20,"fast_first_div","Fast First Division"
57,11,20,"fast_first_div","Fast First Division"
57,12,20,"fast_first_div","Fast First Division"
57,13,20,"fast_first_div","Fast First Division"
57,14,20,"fast_first_div","Fast First Division"
57,15,20,"fast_first_div","Fast First Division"
57,16,21,"fast_first_div","Fast First Division"
57,17,20,"fast_first_div","Fast First Division"
57,18,20,"fast_first_div","Fast First Division"
57,19,22,"fast_first_div","Fast First Division"
57,20,20,"fast_first_div","Fast First Division"
57,21,22,"fast_first_div","Fast First Division"
57,22,20,"fast_first_div","Fast First Division"
57,23,20,"fast_first_div","Fast First Division"
57,24,20,"fast_first_div","Fast First Division"
57,25,20,"fast_first_div","Fast First Division"
57,26,21,"fast_first_div","Fast First Division"
57,27,21,"fast_first_div","Fast First Division"
57,28,20,"fast_first_div","Fast First Division"
57,29,20,"fast_first_div","Fast First Division"
57,30,21,"fast_first_div","Fast First Division"
57,31,22,"fast_first_div","Fast First Division"
57,32,21,"fast_first_div","Fast First Division"
57,33,20,"fast_first_div","Fast First Division"
57,34,21,"fast_first_div","Fast First Division"
57,35,21,"fast_first_div","Fast First Division"
57,36,21,"fast_first_div","Fast First Division"
57,37,20,"fast_first_div","Fast First Division"
57,38,21,"fast_first_div","Fast First Division"
57,39,21,"fast_first_div","Fast First Division"
57,40,19,"fast_first_div","Fast First Division"
57,41,21,"fast_first_div","Fast First Division"
57,42,20,"fast_first_div","Fast First Division"
57,43,21,"fast_first_div","Fast First Division"
57,44,21,"fast_first_div","Fast First Division"
57,45,21,"fast_first_div","Fast First Division"
57,46,20,"fast_first_div","Fast First Division"
57,47,21,"fast_first_div","Fast First Division"
57,48,20,"fast_first_div","Fast First Division"
57,49,20,"fast_first_div","Fast First Division"
57,50,21,"fast_first_div","Fast First Division"
57,51,21,"fast_first_div","Fast First Division"
57,52,20,"fast_first_div","Fast First Division"
57,53,21,"fast_first_div","Fast First Division"
57,54,20,"fast_first_div","Fast First Division"
57,55,21,"fast_first_div","Fast First Division"
57,56,20,"fast_first_div","Fast First Division"
57,57,21,"fast_first_div","Fast First Division"
57,58,21,"fast_first_div","Fast First Division"
57,59,21,"fast_first_div","Fast First Division"
57,60,22,"fast_first_div","Fast First Division"
57,61,20,"fast_first_div","Fast First Division"
57,62,21,"fast_first_div","Fast First Division"
57,63,21,"fast_first_div","Fast First Division"
57,64,21,"fast_first_div","Fast First Division"
57,65,21,"fast_first_div","Fast First Division"
57,66,22,"fast_first_div","Fast First Division"
57,67,21,"fast_first_div","Fast First Division"
57,68,20,"fast_first_div","Fast First Division"
57,69,19,"fast_first_div","Fast First Division"
57,70,21,"fast_first_div","Fast First Division"
57,71,22,"fast_first_div","Fast First Division"
57,72,20,"fast_first_div","Fast First Division"
57,73,20,"fast_first_div","Fast First Division"
57,74,21,"fast_first_div","Fast First Division"
57,75,20,"fast_first_div","Fast First Division"
57,76,19,"fast_first_div","Fast First Division"
57,77,20,"fast_first_div","Fast First Division"
57,78,21,"fast_first_div","Fast First Division"
57,79,22,"fast_first_div","Fast First Division"
57,80,20,"fast_first_div","Fast First Division"
57,81,22,"fast_first_div","Fast First Division"
57,82,21,"fast_first_div","Fast First Division"
57,83,21,"fast_first_div","Fast First Division"
57,84,20,"fast_first_div","Fast First Division"
57,85,21,"fast_first_div","Fast First Division"
57,86,20,"fast_first_div","Fast First Division"
